#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
493830000,-233486.6401989963,66040.40382143902,-167446.23637755727,300.2054159640607,301.0388992889962,229
493835000,-233692.94625789043,65396.184549314785,-168296.76170857565,297.276934256362,302.7071330543642,229
493840000,-233632.71206729417,65493.16859168757,-168139.5434756066,297.71780277165936,303.41824619544076,229
493845000,-233167.63770690607,65822.58594603612,-167345.05176086994,299.2152629349161,302.603550777137,229
493850000,-232756.4090621213,65024.63263495185,-167731.77642716945,295.58793948120655,303.821985397138,229
493855000,-234168.40802005562,64912.10543611378,-169256.30258394184,295.076415132782,302.78781268206524,229
493860000,-233797.00825387542,66107.05246236105,-167689.95579151437,300.5083862945502,301.54096910974147,229
493865000,-234318.94589472446,65584.15403958643,-168734.79185513803,298.13140297172794,302.7821340190685,229
493870000,-233261.80273978482,64852.05146327324,-168409.75127651158,294.8034227394339,301.7203399418423,229
493875000,-233506.3618862233,65140.84784472431,-168365.514041499,296.11622873100316,303.50863687661683,229
493880000,-233452.9815316773,66993.25782344583,-166459.72370823147,304.5368845116927,302.6269403545357,229
493885000,-233858.7781048154,65404.14883032313,-168454.62927449227,297.3131381581345,302.8822890094761,229
493890000,-234763.34013855946,65579.66722550115,-169183.6729130583,298.1110068837139,301.95688810066093,229
493895000,-233917.9458648162,66222.15069836135,-167695.79516645486,301.03159802276167,302.23961536151825,229
493900000,-233728.73525807937,66046.6894932302,-167682.04576484917,300.2339892707865,301.61876049269085,229
493905000,-232667.77504540747,65100.94132024981,-167566.83372515766,295.9348222875789,304.08776198592875,229
493910000,-233040.6140635626,65496.520985522715,-167544.09307803988,297.7330420301666,304.3580890003654,229
493915000,-233308.01188840903,66041.32567777566,-167266.68621063337,300.2096065239148,302.95975645621337,229
493920000,-233639.26338308165,65537.09128168924,-168102.1721013924,297.9174658363775,302.5847315145296,229
493925000,-232876.4178806832,65284.55377204623,-167591.86410863698,296.76948484683226,301.66598737836415,229
493930000,-233790.19697948964,65393.00768329564,-168397.189296194,297.26249290940547,302.05282260920524,229
493935000,-232884.06231465866,65720.47527316003,-167163.58704149863,298.751089864321,303.34670942722056,229
493940000,-233481.19501782348,66218.28221222886,-167262.91280559462,301.0140127201082,302.557536923978,229
493945000,-233150.31420954643,65642.2630004749,-167508.05120907153,298.39555376071957,301.6814172169903,229
493950000,-233206.91647763923,65864.01503154263,-167342.9014460966,299.403590612032,303.5757527637001,229
493955000,-233290.18207849143,65225.745455696946,-168064.43662279448,296.5021549389244,301.3108292062876,229
493960000,-233338.93023449043,65422.9390420299,-167915.99119246053,297.3985544032673,301.813047312819,229
493965000,-234319.73052691412,65422.24337561423,-168897.4871512999,297.3953920539538,300.2679216312454,229
493970000,-233299.87812818517,66063.09758133657,-167236.7805468486,300.30857689639316,303.82665531101804,229
493975000,-233578.19849057193,66121.09064391576,-167457.10784665617,300.5722008366963,303.4391118567861,229
493980000,-233468.08696196298,65259.04194541741,-168209.04501654557,296.6535135916319,302.19986743368213,229
493985000,-234736.91253251256,65639.26432026102,-169097.64821225154,298.3819224079589,300.8689504171013,229
493990000,-233673.34368312103,65648.81440765527,-168024.52927546576,298.42533504314565,303.36080067729773,229
493995000,-233411.0903863234,65557.087864034,-167854.0025222894,298.0083659819445,303.2108671717498,229
494000000,-233610.65765111777,66213.67265118484,-167396.98499993293,300.9930586509239,302.33872759747845,229
494005000,-234502.07555981237,65931.92543026037,-168570.150129552,299.712296621015,301.3452082414267,229
494010000,-233879.37735855882,65947.41555580124,-167931.96180275758,299.7827113870105,302.38063472957566,229
494015000,-232648.6028958105,65676.83898549344,-166971.76391031707,298.5527287227765,302.94609630097835,229
494020000,-233390.9796150576,64543.214657379314,-168847.76495767827,293.3995173055865,301.50805551413214,229
494025000,-234225.66188573558,65708.91801280022,-168516.74387293536,298.69855305423266,300.4255761281143,229
494030000,-233247.42138705868,65966.62860507041,-167280.79278198828,299.8700497604006,301.88887037446983,229
494035000,-233919.93338325364,65492.34092427115,-168427.5924589825,297.7140403742989,303.4602108995296,229
494040000,-233059.61646857043,65461.19244666991,-167598.42402190052,297.5724461208747,303.01912303906494,229
494045000,-232976.69086528942,65601.81508921512,-167374.8757760743,298.21168628986874,303.0079516683991,229
494050000,-234171.9330196865,65350.42425802315,-168821.50876166334,297.0689178529647,302.8778009658035,229
494055000,-234352.6348772915,65311.622304488206,-169041.0125728033,296.8925325505266,300.1162199998779,229
494060000,-233604.58280467708,65513.05971325969,-168091.5230914174,297.8082235153256,301.7530875427094,229
494065000,-233922.21658470226,65626.57642358111,-168295.64016112115,298.32424596929263,301.4542507043316,229
494070000,-233303.5172565151,65898.3727208724,-167405.1445356427,299.5597732490234,302.62158970657356,229
494075000,-234217.41817372874,65739.182078082,-168478.23609564675,298.8361269602197,301.7403755328015,229
494080000,-234061.2626175587,65589.22156984336,-168472.04104771535,298.1544388700668,301.7635396658314,229
494085000,-233350.74504269008,65524.27821269166,-167826.46682999842,297.859220391383,301.74754242740534,229
494090000,-233258.0896563842,65183.87202071957,-168074.21763566462,296.31180734506023,304.2292829709344,229
494095000,-233847.31595679699,65825.6798503073,-168021.6361064897,299.2293271556799,301.6625530719752,229
494100000,-233714.49251238396,65327.84248799074,-168386.65002439322,296.9662660023777,301.11638595955077,229
494105000,-233537.64841821045,65834.98528995036,-167702.6631282601,299.2716276750155,302.0973771480757,229
494110000,-232806.2195484175,65598.59920831956,-167207.62034009793,298.19706758970824,302.21740464602846,229
494115000,-233505.63080263184,65071.711694989586,-168433.91910764226,295.8019507225678,302.9043902804149,229
494120000,-233848.0693253833,64695.412915445864,-169152.65640993742,294.0913777232698,301.9599916690835,229
494125000,-234244.50756221102,66072.79423594475,-168171.71332626627,300.35265579448685,301.6154421146747,229
494130000,-233056.30582142645,66412.75696771615,-166643.5488537103,301.8980529664917,304.19656627776726,229
494135000,-233864.48931191047,65448.088108230615,-168416.40120367985,297.5128766278907,302.0092103397636,229
494140000,-233950.53327546665,65151.7753209903,-168798.75795447634,296.16590267858743,302.30126605755373,229
494145000,-234889.23141389457,66605.01254954911,-168284.21886434546,302.77200532861883,300.1020006746205,229
494150000,-233566.4938994469,64746.77758682589,-168819.71631262102,294.3248704284203,303.56408441519153,229
494155000,-233569.2106299554,66205.23252873356,-167363.97810122184,300.9546916766982,301.5480511209444,229
494160000,-233476.82803342235,65210.74644170259,-168266.08159171976,296.43397265997584,302.42540029197727,229
494165000,-233286.1489048754,65466.53891868144,-167819.60998619394,297.59675002819944,300.64906649770626,229
494170000,-234172.25171539537,66026.3776948383,-168145.87402055706,300.1416562211325,302.36204044281044,229
494175000,-233287.3437103748,65827.36289697152,-167459.98081340326,299.2369779224028,304.60755609840226,229
494180000,-233612.30114992498,64676.55876270856,-168935.74238721642,294.00567081601866,302.822582312411,229
494185000,-232810.28510351316,65152.90470939793,-167657.38039411523,296.1710366344247,302.9938020906597,229
494190000,-234280.43474638788,66320.29546998028,-167960.1392764076,301.477742962581,300.3668612009614,229
494195000,-234313.59727901453,65744.31552433979,-168569.28175467474,298.85946249846563,302.9281788228549,229
494200000,-234019.9486856507,65276.30732760049,-168743.64135805023,296.7319982909996,302.7629755127784,229
494205000,-232866.28781855013,65437.90002044517,-167428.38779810496,297.46656378068616,302.0392692309187,229
494210000,-232715.66759050172,65412.945411273045,-167302.72217922867,297.3531255157265,303.2180536872673,229
494215000,-233856.76110695698,65928.48350120714,-167928.27760574984,299.69665035473935,301.5777252080637,229
494220000,-234042.73451500526,65318.99003401876,-168723.7444809865,296.92602465809176,301.43301018387405,229
494225000,-233119.22545912187,64976.05121637409,-168143.17424274777,295.3670988423199,303.19055964882443,229
494230000,-232632.18646317,65489.40944184456,-167142.77702132543,297.70071448816947,303.45974705718373,229
494235000,-234253.95055445842,65578.99579662352,-168674.9547578349,298.10795471301486,300.14337351019856,229
494240000,-233146.09593118122,65101.79724701494,-168044.29868416628,295.93871314583674,302.4975289518138,229
494245000,-233867.67826063302,65163.50009285522,-168704.1781677778,296.21920095980795,301.8505890305314,229
494250000,-233530.01453967392,65481.38372890558,-168048.63081076834,297.66423133010505,303.31627966893166,229
494255000,-234561.67723730975,65707.8290427635,-168853.84819454624,298.6936028315821,300.3679691527707,229
494260000,-233540.5779929359,65580.03769170458,-167960.54030123132,298.1126909430816,301.32628427140213,229
494265000,-234434.01540818973,65807.26858403278,-168626.74682415696,299.14563351465813,300.5764274995053,229
494270000,-233689.31777497218,65080.003715097155,-168609.31405987503,295.8396444555181,302.65146925507486,229
494275000,-233343.553647632,65326.257917296636,-168017.29573033538,296.95906288615157,302.7847199010923,229
494280000,-233148.59238214674,64941.00573795475,-168207.586644192,295.20778966463854,302.6477831250573,229
494285000,-233187.12435554666,64740.95665077347,-168446.1677047732,294.2984097100146,303.6574818775828,229
494290000,-234028.51323585864,64896.829434323765,-169131.68380153488,295.0069737271232,301.96835580758346,229
494295000,-233681.3972981181,65042.725597765704,-168638.6717003524,295.670186183426,301.5946540601331,229
494300000,-233967.90026409575,65262.16841182299,-168705.73185227276,296.6677258328278,302.33983189768634,229
494305000,-233072.2325612756,66621.50631313876,-166450.72624813684,302.84698241647294,302.1034752836617,229
494310000,-233265.44481453486,64888.75880809,-168376.68600644486,294.97028640291865,303.45848932995057,229
494315000,-233191.64148789807,65082.420402558055,-168109.22108534002,295.85063019489087,303.20318398444533,229
494320000,-233224.7396565026,66398.08599501057,-166826.65366149205,301.83136189240946,302.6257234512115,229
494325000,-232848.9989037707,65142.39305315295,-167706.60585061775,296.1232529148698,304.6598872319009,229
494330000,-233886.715730896,66127.27130422543,-167759.44442667055,300.60029678390185,301.17597594175913,229
494335000,-233033.04683683766,66473.36792313808,-166559.67891369958,302.17357728238807,302.54229458634796,229
494340000,-233950.09519407596,65496.138993065455,-168453.9562010105,297.73130557493783,301.49087323744965,229
494345000,-233613.8729689105,65595.34822649602,-168018.52474241448,298.18228932830834,301.7843380126626,229
494350000,-232807.16205717903,65268.71984224493,-167538.4422149341,296.6975072209049,302.45022857737206,229
494355000,-233973.84915293776,65805.76372373913,-168168.08542919863,299.138792744701,301.5460401247255,229
494360000,-233556.48962402716,65342.39956653997,-168214.0900574872,297.03243933821784,302.21440595311253,229
494365000,-234159.2138110681,65700.64555646555,-168458.56825460255,298.6609482539696,302.49859446962563,229
494370000,-233098.70345564117,64961.65699049609,-168137.04646514507,295.30166579955915,304.81866435914304,229
494375000,-233341.74338470772,65406.86957747885,-167934.87380722887,297.3255060872256,301.95267626248085,229
494380000,-233331.33316799533,65966.47448049556,-167364.85868749977,299.86934914336274,303.024123702132,229
494385000,-233836.14763510018,65439.27458933182,-168396.87304576836,297.4728122740404,302.37760275129335,229
494390000,-233573.53261920856,65989.0518205663,-167584.48079864227,299.97198085630055,301.90955470348075,229
494395000,-233867.67619088176,66123.75578731898,-167743.92040356278,300.58431600313486,303.98932372851584,229
494400000,-233200.51121417806,66064.65768278303,-167135.85353139503,300.3156687807031,302.3606202442713,229
494405000,-234509.02883913764,66393.32426856016,-168115.70457057748,301.80971611214414,300.55597520233044,229
494410000,-233171.4459724438,64915.28462429578,-168256.16134814802,295.0908670357896,302.8196095533325,229
494415000,-233570.37382450444,65459.74935896299,-168110.62446554145,297.56588615575845,303.6198670303855,229
494420000,-233681.22175916797,65641.46783681365,-168039.7539223543,298.39193911841176,303.04085488347926,229
494425000,-234194.9267767251,65763.93044250552,-168430.99633421958,298.9486276810857,301.9626084966177,229
494430000,-232511.47845812538,65450.35156087577,-167061.1268972496,297.5231657948784,304.32182624090024,229
494435000,-233067.67841920722,65812.9084808901,-167254.76993831713,299.1712712679739,303.51744522045914,229
494440000,-233762.72395651136,65448.26770151011,-168314.45625500125,297.51369302016053,303.0405248724595,229
494445000,-232492.95375438267,65751.04036927305,-166741.91338510963,298.8900321914666,301.8840462036555,229
494450000,-232645.15811263304,66447.6901510143,-166197.46796161873,302.05685167479953,303.63354345817135,229
494455000,-233134.35837422917,66155.113977968,-166979.24439626117,300.7268635667918,302.0100960407864,229
